Date,Time,Test Stand,GO #,Code String,% Load,Refrigerant,Test Length,SN #,Net Evap Capacity,Evap GPM,EEWT,ELWT,Evap Delta T,EvapWaterDeltaP Corrected ftH2O,Evap Presure,Baro Pressure,Cond GPM,CLWT,CEWT,Cond Delta T,CondWaterDeltaP Corrected ftH2O,Cond Pressure,Liquid Line Temp,Subcooling ,Suction Temp,Discharge Temp,Discharge SH,FreqC1PhA,PowerTotal,Efficiency,Energy Balance,Suction SH,Evap Sat Temp,Cond Sat Temp Circuit 1,Volts Avg,VoltBalance,EvapWaterDeltaP ftH2O,CondWaterDeltaP ftH2O,Tons Time Ave,Evap WF Time Ave,Evap WT In Time Ave,Evap WT Out Time Ave,Evap Delta Press Time Ave,Cond WF Time Ave,Cond WT In Time Ave,Cond Delta Press Time Ave,Voltage Ave Time Ave,Voltage Bal Time Ave,Voltage Freq Time Ave,KW/Ton Time Ave,Energy Bal Time Ave,Evap WF Stab Time Ave,Evap WT In Stab Time Ave,Evap WT Out Stab Time Ave,Cond WF Stab Time Ave,Cond WT In Stab Time Ave,Voltage Ave Stab Time Ave,Voltage Freq Stab Time Ave,Pass,EXV Pos FB,EXV Pos SP,IGV Pos Mech FB,VFD Speed FB,VFD Speed SP
12/08/21 ,18:15:32.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,549.900420,1201.955005,53.486742,42.534546,10.952197,21.019765,43.844393,0.000000,1254.076221,72.586194,61.375826,11.210368,34.897703,77.847313,0.000000,0.000000,0.000000,0.000000,0.000000,60.009001,223.520001,0.406474,4.417209,0.000000,0.000000,0.000000,460.470001,0.592872,21.019765,34.897703,287.524769,1207.539551,53.409990,47.674509,14.891350,1240.739726,58.160458,24.364325,     NaN,     NaN,     NaN,     NaN,     NaN,64.230258,12.935154,1.634461,5.831531,26.767588,2.357023,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:15:37.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,551.193418,1201.516321,53.513855,42.538151,10.975704,21.057338,43.843569,0.000000,1254.045251,72.657430,61.423785,11.233646,34.855487,77.813870,0.000000,0.000000,0.000000,0.000000,0.000000,60.009049,223.520049,0.405520,4.490272,0.000000,0.000000,0.000000,460.470049,0.592872,21.057338,34.855487,290.718844,1207.655444,53.394022,47.594902,15.008555,1241.504444,58.197226,24.563841,     NaN,     NaN,     NaN,     NaN,     NaN,64.329274,12.788020,1.619221,5.803082,25.082335,2.355883,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:15:42.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,550.419468,1196.535938,53.545274,42.543270,11.002004,21.067665,43.873714,0.000000,1250.809314,72.737383,61.476509,11.260873,34.992671,77.794469,0.000000,0.000000,0.000000,0.000000,0.000000,60.009055,223.520055,0.406090,4.352443,0.000000,0.000000,0.000000,460.470055,0.592872,21.067665,34.992671,293.899496,1207.691370,53.378505,47.515790,15.125820,1242.205395,58.234263,24.764290,     NaN,     NaN,     NaN,     NaN,     NaN,64.428658,12.747357,1.604162,5.774112,23.511976,2.354736,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:15:47.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,553.055538,1197.944897,53.599921,42.554116,11.045805,21.154152,43.826841,0.000000,1248.719116,72.873343,61.565617,11.307726,35.066565,77.815928,0.000000,0.000000,0.000000,0.000000,0.000000,60.000085,228.140085,0.412508,4.704079,0.000000,0.000000,0.000000,460.380085,0.603849,21.154152,35.066565,297.075421,1207.680303,53.363275,47.437029,15.243439,1242.861732,58.271424,24.965269,     NaN,     NaN,     NaN,     NaN,     NaN,64.528202,12.757137,1.589163,5.744424,22.032787,2.353301,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:15:52.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,554.170014,1198.280347,53.624498,42.559478,11.065020,21.159100,43.825801,0.000000,1250.344812,72.933241,61.605035,11.328206,34.973557,77.818812,0.000000,0.000000,0.000000,0.000000,0.000000,60.002009,229.750009,0.414584,4.647674,0.000000,0.000000,0.000000,460.366676,0.605315,21.159100,34.973557,300.257054,1207.613382,53.348555,47.358777,15.361307,1243.477469,58.308943,25.165987,     NaN,     NaN,     NaN,     NaN,     NaN,64.628232,12.773103,1.574400,5.714198,20.596169,2.351904,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:15:57.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,555.054997,1198.094543,53.649401,42.564936,11.084465,21.210406,43.851198,0.000000,1253.363989,72.993327,61.644219,11.349107,34.920507,77.832441,0.000000,0.000000,0.000000,0.000000,0.000000,60.002032,229.750032,0.413923,4.441121,0.000000,0.000000,0.000000,460.366699,0.605315,21.210406,34.920507,303.445311,1207.509960,53.334183,47.280780,15.479352,1244.082711,58.346803,25.365997,     NaN,     NaN,     NaN,     NaN,     NaN,64.728757,12.774400,1.559629,5.683025,19.224006,2.350429,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:02.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,557.735446,1199.426123,53.701758,42.576012,11.125747,21.198979,43.881783,0.000000,1253.931738,73.118442,61.724743,11.393699,35.049666,77.873346,0.000000,0.000000,0.000000,0.000000,0.000000,60.003080,231.440080,0.414964,4.512695,0.000000,0.000000,0.000000,460.333414,0.606807,21.198979,35.049666,306.636223,1207.344463,53.320214,47.203148,15.597309,1244.651025,58.384968,25.566057,     NaN,     NaN,     NaN,     NaN,     NaN,64.829703,12.694496,1.544994,5.651093,17.950556,2.348825,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:07.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,559.788208,1201.129248,53.732872,42.581941,11.150931,21.192356,43.861741,0.000000,1254.241370,73.192196,61.771997,11.420199,35.258154,77.920399,0.000000,0.000000,0.000000,0.000000,0.000000,60.005023,233.160023,0.416515,4.583419,0.000000,0.000000,0.000000,460.303357,0.606846,21.192356,35.258154,309.837418,1207.180860,53.306732,47.125940,15.715260,1245.171053,58.423500,25.767910,     NaN,     NaN,     NaN,     NaN,     NaN,64.931164,12.582667,1.530601,5.618491,16.823539,2.347173,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:12.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,561.504681,1200.246704,53.783434,42.589976,11.193458,21.233972,43.820266,0.000000,1253.622058,73.310052,61.847211,11.462841,34.765296,77.692920,0.000000,0.000000,0.000000,0.000000,0.000000,60.010005,236.520005,0.421225,4.620099,0.000000,0.000000,0.000000,460.240005,0.606205,21.233972,34.765296,313.038973,1207.028754,53.293638,47.049086,15.833138,1245.632389,58.462287,25.968551,     NaN,     NaN,     NaN,     NaN,     NaN,65.032970,12.492967,1.516403,5.585154,15.896236,2.345274,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:17.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,562.003602,1199.715137,53.804370,42.592649,11.211721,21.276493,43.846477,0.000000,1253.585925,73.358588,61.877599,11.480989,34.746504,77.758974,0.000000,0.000000,0.000000,0.000000,0.000000,60.010068,236.520068,0.420852,4.750401,0.000000,0.000000,0.000000,460.240068,0.606205,21.276493,34.746504,316.244062,1206.879342,53.280847,46.972430,15.951629,1246.064050,58.501352,26.167799,     NaN,     NaN,     NaN,     NaN,     NaN,65.135186,12.415834,1.502234,5.550815,15.019248,2.343123,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:22.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,562.572523,1195.854712,53.854036,42.597950,11.256085,21.218684,43.957949,0.000000,1252.894348,73.474942,61.948972,11.525970,34.959855,77.846913,0.000000,0.000000,0.000000,0.000000,0.000000,60.013054,238.180054,0.423377,4.526005,0.000000,0.000000,0.000000,460.206720,0.603352,21.218684,34.959855,319.449805,1206.731021,53.268412,46.896036,16.069819,1246.477705,58.540703,26.367121,     NaN,     NaN,     NaN,     NaN,     NaN,65.237811,12.356937,1.488205,5.515592,14.170956,2.340693,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:27.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,562.406506,1193.067749,53.892244,42.601065,11.291179,21.270806,43.841719,0.000000,1252.687915,73.566061,62.003727,11.562334,34.965734,77.613218,0.000000,0.000000,0.000000,0.000000,0.000000,60.016012,239.790012,0.426364,4.294973,0.000000,0.000000,0.000000,460.186679,0.599032,21.270806,34.965734,322.650606,1206.550127,53.256389,46.819833,16.188148,1246.877081,58.580495,26.567659,     NaN,     NaN,     NaN,     NaN,     NaN,65.341119,12.327530,1.474278,5.479338,13.306204,2.338189,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:32.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,564.626364,1194.796680,53.909519,42.602219,11.307300,21.292483,43.775452,0.000000,1253.302075,73.607491,62.028354,11.579137,34.851883,77.617348,0.000000,0.000000,0.000000,0.000000,0.000000,60.018075,241.370075,0.427486,4.435373,0.000000,0.000000,0.000000,460.163408,0.598338,21.292483,34.851883,325.858390,1206.409604,53.244712,46.743944,16.306654,1247.232703,58.620512,26.767257,     NaN,     NaN,     NaN,     NaN,     NaN,65.444705,12.316476,1.460596,5.442300,12.594918,2.335198,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:37.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,572.097116,1203.931665,53.976044,42.605924,11.370119,21.174403,43.867529,0.000000,1252.032471,73.765522,62.120316,11.645206,34.558432,77.805624,0.000000,0.000000,0.000000,0.000000,0.000000,60.019069,242.880069,0.424543,5.283091,0.000000,0.000000,0.000000,460.136736,0.599097,21.174403,34.558432,329.088912,1206.268709,53.233322,46.668206,16.424715,1247.565445,58.660810,26.965688,     NaN,     NaN,     NaN,     NaN,     NaN,65.548722,12.234599,1.446978,5.404179,11.935616,2.331849,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:42.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,572.496302,1201.640173,54.008002,42.607457,11.400544,21.162938,43.822105,0.000000,1250.726721,73.840681,62.162961,11.677719,34.812243,77.710654,0.000000,0.000000,0.000000,0.000000,0.000000,60.019036,242.880036,0.424247,5.252359,0.000000,0.000000,0.000000,460.136702,0.599097,21.162938,34.812243,332.337577,1206.109119,53.222358,46.592611,16.542411,1247.866246,58.701578,27.164794,     NaN,     NaN,     NaN,     NaN,     NaN,65.653516,12.098200,1.433497,5.364926,11.299331,2.328414,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:47.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,572.677810,1200.133167,54.026092,42.608303,11.417789,21.201435,43.824165,0.000000,1249.539685,73.883098,62.186829,11.696269,34.845578,77.695787,0.000000,0.000000,0.000000,0.000000,0.000000,60.013011,245.370011,0.428461,5.134867,0.000000,0.000000,0.000000,460.106678,0.596963,21.201435,34.845578,335.584526,1205.914463,53.211719,46.517271,16.660380,1248.138603,58.742574,27.364363,     NaN,     NaN,     NaN,     NaN,     NaN,65.758630,11.908373,1.420252,5.324756,10.728011,2.324428,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:52.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,576.069696,1200.164111,54.097075,42.611806,11.485269,21.412208,43.844806,0.000000,1249.580981,74.048095,62.278819,11.769276,34.754950,77.820063,0.000000,0.000000,0.000000,0.000000,0.000000,60.007059,246.300059,0.427553,5.193093,0.000000,0.000000,0.000000,460.083392,0.596269,21.412208,34.754950,338.841086,1205.682247,53.201398,46.442086,16.779038,1248.385184,58.783871,27.563306,     NaN,     NaN,     NaN,     NaN,     NaN,65.864229,11.596760,1.407148,5.283463,10.218681,2.320035,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:16:57.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,577.134284,1200.422180,54.125874,42.613574,11.512300,21.353182,43.857829,0.000000,1248.486877,74.113830,62.315453,11.798376,34.753934,77.800673,0.000000,0.000000,0.000000,0.000000,0.000000,60.001055,247.050055,0.428063,5.299695,0.000000,0.000000,0.000000,460.066721,0.594841,21.353182,34.753934,342.109703,1205.426949,53.191597,46.367131,16.897901,1248.605214,58.825680,27.762332,     NaN,     NaN,     NaN,     NaN,     NaN,65.970664,11.194762,1.394405,5.241137,9.780319,2.315461,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:17:02.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,577.932891,1195.570850,54.185347,42.618473,11.566875,21.440921,43.829340,0.000000,1245.374780,74.248346,62.391389,11.856957,34.601169,77.766817,0.000000,0.000000,0.000000,0.000000,0.000000,59.994099,248.100099,0.429289,5.140903,0.000000,0.000000,0.000000,460.043433,0.594147,21.440921,34.601169,345.379751,1205.144614,53.182225,46.292346,17.017179,1248.782208,58.867929,27.960266,     NaN,     NaN,     NaN,     NaN,     NaN,66.077822,10.795617,1.381927,5.197640,9.417190,2.310628,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:17:07.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,581.278973,1199.900916,54.213668,42.621744,11.591924,21.350481,43.840469,0.000000,1245.875391,74.311890,62.429057,11.882833,34.901417,77.805609,0.000000,0.000000,0.000000,0.000000,0.000000,59.994042,248.100042,0.426818,5.414041,0.000000,0.000000,0.000000,460.043375,0.594147,21.350481,34.901417,348.669279,1204.888570,53.173104,46.217667,17.136006,1248.951088,58.910445,28.160138,     NaN,     NaN,     NaN,     NaN,     NaN,66.185401,10.359210,1.369547,5.152834,9.083235,2.305319,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/08/21 ,18:17:12.50,800 WCTS,0331459-00300,WME092CSCM7/E3612-KB2C-2/C3012-HB2C-3/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000153,582.730381,1201.201477,54.239780,42.625468,11.614312,21.404255,43.851614,0.000000,1246.277930,74.369891,62.464884,11.905007,35.029716,77.829553,0.000000,0.000000,0.000000,0.000000,0.000000,59.994070,248.100070,0.425754,5.535450,0.000000,0.000000,0.000000,460.043404,0.594147,21.404255,35.029716,351.965360,1204.644225,53.164273,46.143182,17.255163,1249.109244,58.953221,28.360735,     NaN,     NaN,     NaN,     NaN,     NaN,66.293346,9.912530,1.357393,5.106859,8.780784,2.299401,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
