Date,Time,Test Stand,GO #,Code String,% Load,Refrigerant,Test Length,SN #,Net Evap Capacity,Evap GPM,EEWT,ELWT,Evap Delta T,EvapWaterDeltaP Corrected ftH2O,Evap Presure,Baro Pressure,Cond GPM,CLWT,CEWT,Cond Delta T,CondWaterDeltaP Corrected ftH2O,Cond Pressure,Liquid Line Temp,Subcooling ,Suction Temp,Discharge Temp,Discharge SH,FreqC1PhA,PowerTotal,Efficiency,Energy Balance,Suction SH,Evap Sat Temp,Cond Sat Temp Circuit 1,Volts Avg,VoltBalance,EvapWaterDeltaP ftH2O,CondWaterDeltaP ftH2O,Tons Time Ave,Evap WF Time Ave,Evap WT In Time Ave,Evap WT Out Time Ave,Evap Delta Press Time Ave,Cond WF Time Ave,Cond WT In Time Ave,Cond Delta Press Time Ave,Voltage Ave Time Ave,Voltage Bal Time Ave,Voltage Freq Time Ave,KW/Ton Time Ave,Energy Bal Time Ave,Evap WF Stab Time Ave,Evap WT In Stab Time Ave,Evap WT Out Stab Time Ave,Cond WF Stab Time Ave,Cond WT In Stab Time Ave,Voltage Ave Stab Time Ave,Voltage Freq Stab Time Ave,Pass,EXV Pos FB,EXV Pos SP,IGV Pos Mech FB,VFD Speed FB,VFD Speed SP
12/18/21 ,12:49:56.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.688638,1197.134619,56.201970,46.586471,9.615499,19.507592,41.842957,0.000000,1467.875952,95.265458,86.020351,9.245107,11.927086,115.348019,0.000000,0.000000,0.000000,0.000000,0.000000,59.974074,262.780074,0.546674,-1.250984,0.000000,0.000000,0.000000,566.830074,0.425172,19.507592,11.927086,490.909276,1195.859617,58.153643,48.318116,14.983624,1474.782926,85.972785,12.354163,     NaN,     NaN,     NaN,     NaN,     NaN,95.287969,2.510774,1.080979,0.910262,10.680045,0.235926,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:01.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.278774,1196.221106,56.184285,46.569694,9.614592,19.512435,41.815285,0.000000,1465.037378,95.253587,86.010418,9.243169,12.414279,115.323650,0.000000,0.000000,0.000000,0.000000,0.000000,59.974022,262.900022,0.547390,-1.111113,0.000000,0.000000,0.000000,566.803355,0.432837,19.512435,12.414279,490.773809,1195.865552,58.135403,48.302676,14.952860,1474.551112,85.972107,12.271116,     NaN,     NaN,     NaN,     NaN,     NaN,95.286481,2.510356,1.086321,0.916181,10.427585,0.235636,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:06.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.409645,1196.412085,56.171151,46.556988,9.614163,19.596974,41.783495,0.000000,1467.008875,95.244396,86.003688,9.240708,12.412628,115.175014,0.000000,0.000000,0.000000,0.000000,0.000000,59.972018,262.950018,0.547345,-1.184515,0.000000,0.000000,0.000000,566.786685,0.435202,19.596974,12.412628,490.638808,1195.870541,58.117108,48.287180,14.923020,1474.341604,85.971437,12.182800,     NaN,     NaN,     NaN,     NaN,     NaN,95.285002,2.510546,1.091533,0.922001,10.194281,0.235372,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:11.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.740030,1197.382361,56.149825,46.535423,9.614402,19.649828,41.759141,0.000000,1467.906897,95.229385,85.991290,9.238096,12.004707,115.367835,0.000000,0.000000,0.000000,0.000000,0.000000,59.971008,263.000008,0.547073,-1.159357,0.000000,0.000000,0.000000,566.766674,0.438746,19.649828,12.004707,490.497477,1195.859989,58.098815,48.271674,14.892151,1474.144339,85.970839,12.090511,     NaN,     NaN,     NaN,     NaN,     NaN,95.283594,2.504585,1.096546,0.927642,9.951234,0.235162,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:16.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.815441,1197.129468,56.143862,46.529226,9.614636,19.660563,41.761206,0.000000,1465.481226,95.225371,85.987689,9.237682,11.913976,115.435960,0.000000,0.000000,0.000000,0.000000,0.000000,59.971065,263.070065,0.547133,-1.017262,0.000000,0.000000,0.000000,566.750065,0.442876,19.660563,11.913976,490.360985,1195.856578,58.080458,48.256084,14.861429,1473.950371,85.970282,11.999743,     NaN,     NaN,     NaN,     NaN,     NaN,95.282222,2.502422,1.101478,0.933228,9.775412,0.235002,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:21.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,479.448389,1194.110266,56.125602,46.510822,9.614780,19.593165,41.722606,0.000000,1464.665784,95.213271,85.977625,9.235646,12.153246,115.241086,0.000000,0.000000,0.000000,0.000000,0.000000,59.970024,263.130024,0.548818,-1.141548,0.000000,0.000000,0.000000,566.740024,0.446413,19.593165,12.153246,490.219944,1195.842470,58.062018,48.240400,14.829955,1473.772316,85.969717,11.907681,     NaN,     NaN,     NaN,     NaN,     NaN,95.280837,2.505083,1.106283,0.938719,9.649513,0.234860,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:26.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,479.703966,1195.276660,56.105101,46.492672,9.612429,19.604213,41.659645,0.000000,1465.894116,95.201017,85.967725,9.233292,12.022056,115.381057,0.000000,0.000000,0.000000,0.000000,0.000000,59.970074,263.130074,0.548526,-1.106759,0.000000,0.000000,0.000000,566.740074,0.446413,19.604213,12.022056,490.074462,1195.818844,58.043497,48.224630,14.798757,1473.581818,85.969203,11.812988,     NaN,     NaN,     NaN,     NaN,     NaN,95.279473,2.490127,1.111000,0.944119,9.461835,0.234762,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:31.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,479.385879,1195.302454,56.076057,46.472239,9.603819,19.596153,41.641263,0.000000,1463.034912,95.188728,85.960894,9.227834,12.063851,115.535051,0.000000,0.000000,0.000000,0.000000,0.000000,59.968054,262.980054,0.548577,-0.952639,0.000000,0.000000,0.000000,566.740054,0.448177,19.596153,12.063851,489.927483,1195.789943,58.024944,48.208826,14.767438,1473.399922,85.968783,11.724023,     NaN,     NaN,     NaN,     NaN,     NaN,95.278171,2.473280,1.115527,0.949320,9.313607,0.234703,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:36.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,478.792134,1194.605750,56.059786,46.462305,9.597482,19.605554,41.600602,0.000000,1462.580725,95.183245,85.960732,9.222513,12.109380,115.338941,0.000000,0.000000,0.000000,0.000000,0.000000,59.972024,262.940024,0.549174,-0.979307,0.000000,0.000000,0.000000,566.740024,0.446413,19.605554,12.109380,489.775807,1195.756998,58.006210,48.192902,14.735952,1473.247673,85.968396,11.631896,     NaN,     NaN,     NaN,     NaN,     NaN,95.276846,2.449088,1.120073,0.954457,9.264832,0.234658,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:41.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.200681,1199.808032,56.029705,46.445484,9.584221,19.561891,41.494904,0.000000,1465.378027,95.175182,85.964320,9.210862,12.270403,115.346373,0.000000,0.000000,0.000000,0.000000,0.000000,59.972087,262.920087,0.547521,-0.786808,0.000000,0.000000,0.000000,566.733420,0.447594,19.561891,12.270403,489.637539,1195.761012,57.987379,48.176915,14.703735,1473.073689,85.968163,11.544485,     NaN,     NaN,     NaN,     NaN,     NaN,95.275608,2.454225,1.124529,0.959432,9.129544,0.234643,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:46.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,480.255127,1200.659595,56.016681,46.438507,9.578174,19.500053,41.530197,0.000000,1468.030774,95.172671,85.966727,9.205944,12.228693,115.362466,0.000000,0.000000,0.000000,0.000000,0.000000,59.972032,262.920032,0.547459,-0.913114,0.000000,0.000000,0.000000,566.733366,0.447594,19.500053,12.228693,489.495284,1195.760868,57.968455,48.160875,14.670948,1472.947961,85.968076,11.452532,     NaN,     NaN,     NaN,     NaN,     NaN,95.274433,2.453935,1.128888,0.964241,9.041382,0.234640,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:51.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,478.014128,1198.053259,55.964962,46.410855,9.554107,19.669644,41.560543,0.000000,1465.956018,95.167485,85.980162,9.187323,12.146942,115.602762,0.000000,0.000000,0.000000,0.000000,0.000000,59.979057,262.950057,0.550088,-0.971922,0.000000,0.000000,0.000000,566.773390,0.451092,19.669644,12.146942,489.349898,1195.763478,57.949406,48.144767,14.637262,1472.825961,85.968163,11.363295,     NaN,     NaN,     NaN,     NaN,     NaN,95.273331,2.457517,1.133211,0.968920,8.945454,0.234639,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:50:56.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,477.533600,1197.397803,55.943362,46.398935,9.544427,19.664171,41.509962,0.000000,1464.696741,95.167204,85.987901,9.179302,12.080878,115.571380,0.000000,0.000000,0.000000,0.000000,0.000000,59.979020,262.950020,0.550642,-0.916959,0.000000,0.000000,0.000000,566.773353,0.451092,19.664171,12.080878,489.201725,1195.764825,57.930112,48.128526,14.605279,1472.671790,85.968378,11.274517,     NaN,     NaN,     NaN,     NaN,     NaN,95.272251,2.458351,1.137653,0.973561,8.843956,0.234639,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:01.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,476.517878,1197.893286,55.896996,46.371672,9.525324,19.528543,41.482715,0.000000,1466.002490,95.168782,86.005958,9.162824,12.202578,115.438024,0.000000,0.000000,0.000000,0.000000,0.000000,59.984037,263.150037,0.552235,-0.967589,0.000000,0.000000,0.000000,566.783370,0.452848,19.528543,12.202578,489.057269,1195.785871,57.910668,48.112197,14.574682,1472.493363,85.968749,11.182142,     NaN,     NaN,     NaN,     NaN,     NaN,95.271236,2.457034,1.142075,0.978100,8.666637,0.234636,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:06.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,476.356790,1198.904846,55.866658,46.352657,9.514001,19.600791,41.471355,0.000000,1464.815442,95.171732,86.017126,9.154605,12.406743,115.535045,0.000000,0.000000,0.000000,0.000000,0.000000,59.982041,263.290041,0.552716,-0.820602,0.000000,0.000000,0.000000,566.786707,0.454021,19.600791,12.406743,488.912524,1195.810300,57.891154,48.095831,14.542167,1472.348769,85.969333,11.091568,     NaN,     NaN,     NaN,     NaN,     NaN,95.270352,2.459559,1.146413,0.982509,8.554577,0.234602,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:11.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,475.882246,1198.935803,55.837979,46.333766,9.504213,19.635989,41.409423,0.000000,1462.580750,95.176015,86.029088,9.146927,12.450199,115.619272,0.000000,0.000000,0.000000,0.000000,0.000000,59.981096,263.490096,0.553688,-0.659786,0.000000,0.000000,0.000000,566.800096,0.456951,19.635989,12.450199,488.766210,1195.842327,57.871390,48.079310,14.510095,1472.185796,85.970102,11.000998,     NaN,     NaN,     NaN,     NaN,     NaN,95.269564,2.458612,1.150897,0.986950,8.457615,0.234562,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:16.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,475.472675,1198.853235,55.811819,46.315193,9.496626,19.688329,41.394567,0.000000,1461.791125,95.180936,86.041515,9.139421,12.457638,115.585011,0.000000,0.000000,0.000000,0.000000,0.000000,59.978100,263.670100,0.554543,-0.597345,0.000000,0.000000,0.000000,566.803433,0.459889,19.688329,12.457638,488.617151,1195.874011,57.851467,48.062681,14.478811,1472.024572,85.971022,10.911066,     NaN,     NaN,     NaN,     NaN,     NaN,95.268865,2.460472,1.155355,0.991332,8.376794,0.234515,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:21.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,472.369462,1192.324536,55.759089,46.272910,9.486179,19.638984,41.403231,0.000000,1465.455408,95.192884,86.064018,9.128866,12.342438,115.518532,0.000000,0.000000,0.000000,0.000000,0.000000,59.979036,263.820036,0.558504,-1.279143,0.000000,0.000000,0.000000,566.823369,0.461637,19.638984,12.342438,488.452129,1195.866069,57.831310,48.045871,14.447655,1471.892308,85.972174,10.828605,     NaN,     NaN,     NaN,     NaN,     NaN,95.268326,2.468925,1.159967,0.995829,8.302182,0.234452,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:26.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,471.774954,1191.065283,55.734664,46.250469,9.484195,19.701856,41.422647,0.000000,1467.354687,95.200166,86.071399,9.128767,12.199179,115.544554,0.000000,0.000000,0.000000,0.000000,0.000000,59.979013,263.820013,0.559207,-1.513338,0.000000,0.000000,0.000000,566.823347,0.461637,19.701856,12.199179,488.270167,1195.824350,57.811033,48.028950,14.417190,1471.774580,85.973527,10.738700,     NaN,     NaN,     NaN,     NaN,     NaN,95.267944,2.486285,1.164555,1.000331,8.214496,0.234317,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:31.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,472.574472,1193.181287,55.711939,46.227888,9.484051,19.689993,41.405727,0.000000,1466.162500,95.207578,86.078423,9.129155,12.144790,115.695675,0.000000,0.000000,0.000000,0.000000,0.000000,59.979062,264.020062,0.558685,-1.325706,0.000000,0.000000,0.000000,566.806729,0.462827,19.689993,12.144790,488.100011,1195.811333,57.790664,48.011935,14.386278,1471.612639,85.975033,10.648942,     NaN,     NaN,     NaN,     NaN,     NaN,95.267689,2.493986,1.169045,1.004788,8.033216,0.234114,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:36.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,473.402759,1194.961829,55.680270,46.194527,9.485743,19.636937,41.308906,0.000000,1464.350977,95.216879,86.088728,9.128150,11.995532,115.636633,0.000000,0.000000,0.000000,0.000000,0.000000,59.979041,264.070041,0.557813,-0.989015,0.000000,0.000000,0.000000,566.800041,0.462244,19.636937,11.995532,487.937940,1195.816149,57.770133,47.994745,14.355105,1471.461709,85.976630,10.562692,     NaN,     NaN,     NaN,     NaN,     NaN,95.267518,2.491489,1.173493,1.009280,7.911422,0.233902,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:41.76,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,473.412445,1194.425085,55.661316,46.174176,9.487140,19.690505,41.282478,0.000000,1464.309680,95.221316,86.093044,9.128272,12.044248,115.562311,0.000000,0.000000,0.000000,0.000000,0.000000,59.981053,264.060053,0.557780,-0.990819,0.000000,0.000000,0.000000,566.806719,0.462827,19.690505,12.044248,487.776174,1195.817181,57.749553,47.977485,14.325163,1471.356912,85.978370,10.467067,     NaN,     NaN,     NaN,     NaN,     NaN,95.267505,2.490870,1.177829,1.013717,7.880297,0.233595,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/18/21 ,12:51:46.75,800 WCTS,6025037-00200,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000109,472.645328,1192.045886,55.636054,46.147844,9.488210,19.627646,41.296931,0.000000,1462.131750,95.227042,86.096533,9.130508,12.171935,115.550340,0.000000,0.000000,0.000000,0.000000,0.000000,59.981034,264.100034,0.558770,-1.056692,0.000000,0.000000,0.000000,566.803368,0.465182,19.627646,12.171935,487.610171,1195.804308,57.728864,47.960104,14.294426,1471.227973,85.980194,10.376662,     NaN,     NaN,     NaN,     NaN,     NaN,95.267593,2.504379,1.182081,1.018133,7.839985,0.233226,     NaN,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
